F (vij);prediction_trainig;F_ref;nirK2;ppx;ppk;nirS1;nirS3;nifH;pqqC;phoX;mmoX;naglu;nirK3;sga
1;training;0.25;0.092598982;-0.230965306;-0.000176831;-0.285653446;-0.049598873;-0.109863145;-1.98E-05;-0.288005376;-0.052278477;-0.222175354;-0.02852671;-0.001178164
1;training;0.25;0.00419601;0.106712023;-4.35E-05;-0.012121719;0.113125077;-0.068574433;-0.001357447;-0.003964278;-0.017764115;-0.037358551;-0.028095907;1.21E-05
1;training;0.5;0.010586307;0.062185534;-1.42E-06;-0.141754153;0.002755217;-0.000610156;-6.05E-09;-0.000406729;0.019224181;0.090417955;-0.012520432;1.58E-07
1;prediction;0.25;0.102348889;0.085916897;-0.000387635;0.039043541;-0.027753025;4.61E-12;6.84E-08;0.01416178;0.043084914;0.097117778;0.0034261;3.85E-05
1;training;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1;training;0.5;0.037906026;-0.095660871;0.000590618;0.072055865;0.001994465;0.001439097;-3.44E-05;0.001375549;-0.010413916;-0.211547216;4.36E-05;-0.001778611
1;training;0.5;-0.239343095;0.040863059;0.000888046;0.045544176;0.042496865;1.17E-08;0;-0.000972528;0.005335297;0.025099246;0.001896776;2.43E-06
0;prediction;0.5;0.020124232;-0.096326847;4.15E-05;-0.021443519;0.010264384;-7.77E-16;4.11E-09;-0.001589351;0.033598327;-0.04980823;-5.50E-06;-0.001584369
1;training;0.75;-0.08809722;-0.141201121;-0.000120579;-0.0182874;-0.038026211;-0.000555201;-3.62E-07;-0.001697973;-0.068004857;-0.15609211;-0.00573245;-0.00014236
0;training;0.75;0.057847209;-0.057230691;8.77E-05;0.020198138;-0.005719218;0.079103618;-2.22E-16;0.018684002;0.007466796;0.065433434;0.038958593;-3.35E-08
0;training;0.5;-0.217878555;0.060078711;-0.000693598;-0.16010481;-0.008252098;-0.183603274;6.85E-09;-0.011852246;0.02727887;0.010777476;-0.012809929;-0.000733251
1;prediction;0.5;-0.070693295;-0.024565975;0.000243472;-0.006327203;0.003184856;-0.019043135;-1.88E-07;0.002859511;0.000141871;0.050180827;-0.056318127;-2.30E-06
0;training;0.5;0.040844978;0.095295217;-0.166865239;-0.018557085;0.052433113;1.95E-05;-6.44E-15;0.01092774;0.044779314;-0.038907342;-0.000351383;1.91E-06
0;training;0.5;-0.01547407;-0.055120547;0.000137815;0.005062859;-0.087578026;0.06857444;0.001357447;-0.000330127;0.008900701;-0.006685173;-0.016998578;1.85E-05
1;training;0.5;-0.176877537;0.068124033;0.000396449;-0.001570992;0.043365646;0.180891326;1.95E-13;-0.022071913;0.037613881;-0.09230573;-0.033354753;7.23E-07
1;prediction;0.5;0.024090568;0.088673731;0.000474967;-0.003038418;0.049568046;2.65E-07;-1.06E-13;-0.003655995;-0.028600168;0.002011205;-6.39E-06;-4.17E-05
1;training;0.75;-0.058497429;0.017149267;-0.000415903;-0.125396568;-0.013954337;2.22E-16;2.04E-14;-0.004100276;0.002971777;-0.080860454;2.65E-05;-2.23E-05
1;training;0.5;-0.063359105;-0.069126347;0.000268921;-0.052633678;0.015103807;2.65E-07;-1.15E-14;-0.003013886;0.010663321;-0.133515816;-0.00011432;-0.001623769
1;training;0.75;0.089060854;0.007896266;0.000458024;0.016510991;0.045413205;-7.34E-05;0;0.002149308;-0.256950143;0.141809067;0.02434898;-2.50E-11
1;prediction;0.5;-0.056293014;0.100129682;-0.000175058;-0.018656718;0.002007674;1.52E-05;2.22E-16;-0.018140485;-0.005372876;-0.081802812;-0.012831234;3.35E-08
1;training;0.75;-0.083257654;-0.108394069;-0.00029618;0.022634319;-0.019972495;0.039817563;-0.008352049;0.030827115;0.024732198;-0.022973407;0.011703085;6.07E-06
1;training;0.25;0.009041392;-0.227851936;-0.00074632;-0.004155504;-0.022493398;-3.95E-10;0.019215326;0.000212238;-0.060860124;-0.073785271;-0.040926856;-0.020613465
1;training;0.75;0.083511605;-0.027817758;0.000542384;0.012450234;0.001110835;-0.004237757;-4.27E-08;0.002468672;0.077022963;0.068745336;-1.36E-05;0.001077927
1;prediction;0.5;0.083477275;0.011741445;-7.23E-05;0.013424207;0.024775349;-0.022183029;3.13E-13;-0.000170255;-0.066504441;0.012294303;4.31E-05;3.65E-07
1;training;0.25;-0.182249864;-0.032922244;0.167035863;0.050051318;-0.006757136;0.009585347;2.43E-09;-0.002903034;-0.016440737;0.024442518;0.001201472;3.20E-05
1;training;0.5;-0.046006621;-0.018798123;-0.000708927;-0.058172614;-0.01821536;2.68E-09;9.81E-09;0.000172016;-0.045557512;-0.049070231;0.010656413;4.33E-05
1;training;0.75;-0.015693712;-0.097226368;-0.001371555;-0.268488622;-0.078486372;0;-1.92E-14;0.003262609;-0.119560031;-0.207097785;-0.000239293;-4.83E-05
1;prediction;0.25;0.018601179;0.046390178;-0.000622752;-0.091232902;-0.033357842;-6.96E-06;3.44E-05;0.002089846;0.007444722;0.087533874;-0.000134774;0.001774806
1;training;0.5;-0.126783808;0.071199124;0.000667099;0.074152178;0.024065505;0.035094602;0.008317651;-0.052480425;-0.020921002;-0.124744855;-0.000433765;-0.001779004
0;training;0.75;0.035996003;-0.096808172;4.63E-05;0.032758517;-0.092656454;0.199412953;0.17172986;-0.044020152;0.029996612;0.166497794;0.004393509;-2.79E-07
1;training;0.25;0.100781359;0.01383845;6.50E-05;-0.066966853;-0.02588417;-6.71E-05;-0.001792279;0.004000127;-0.017357775;0.011393813;0.002754402;0.013092956
1;prediction;0.75;-0.034698156;-0.029146333;-0.000639367;-0.169750129;-0.010892238;-0.092330748;2.04E-14;-0.003141317;0.00912676;-0.063723819;-0.025021899;-3.20E-06
1;training;0.75;-0.028376023;-0.012600138;0.000841808;0.222534599;0.019167216;3.22E-15;0;0.000210296;0.125431484;0.114237178;2.74E-07;-1.07E-07
0;training;0.75;-0.225808576;0.236663207;0.000246299;-0.038807746;0.01744768;0.020365179;0.01999144;0.010114137;0.036687002;0.128956282;-0.001669956;0.005320044
1;training;0.25;-0.194544353;-0.179563094;0.000364122;0.128147574;-0.004084489;0.000218292;-9.39E-05;-0.138626079;-0.035231688;-0.087844774;4.17E-05;-0.000549689
1;prediction;0.25;-0.201270622;-0.104326901;-0.00025379;-0.048618347;-0.016041482;-0.042642977;3.37E-07;-0.001645951;-0.001122159;-0.062043295;1.91E-06;-6.26E-07
1;training;0.25;-0.005390005;0.004864404;1.77E-05;0.004050941;-0.019277212;0.001439097;-4.11E-09;0.001533464;-0.013123172;-0.095222627;0.000377072;-3.90E-05
0;training;0.25;-0.152218788;0.016566177;-0.000161419;-0.019842439;-0.024491316;-0.000235038;2.00E-15;0.000971707;-0.016908007;0.016566177;-0.000172829;6.82E-09
1;training;0.75;-0.005910026;0.037662818;-6.24E-05;-0.196123551;0.008621103;-0.012170543;1.78E-05;-0.019048783;0.012537987;0.103186413;0.000633839;7.45E-05
1;prediction;0.5;-0.030414637;0.080547214;-0.000660151;-0.075641825;-0.026358012;-0.011450086;3.43E-05;-0.001109305;-0.010365962;0.000245359;-0.00346894;0.001769266
0;training;0.75;-0.14007358;0.070150471;0.000406138;0.009400101;0.016650329;0.047196904;1.66E-05;0.000574742;0.066345071;-0.001841277;2.75E-05;-3.02E-05
1;training;0.5;0.049968679;-0.093491393;-0.000541369;0.002636455;-0.041256417;-0.080829975;-1.35E-12;0.001185387;-0.032372981;-0.07610223;0.011522878;-9.40E-08
1;training;0.5;-0.118131834;0.070907425;0.00024595;0.2877167;0.037031714;0.012170544;0;0.290576511;0.030025714;0.084684277;0.000224651;-6.83E-06
1;prediction;0.75;0.160115102;-0.011424109;-0.000276878;0.04991037;-0.015652136;0;-1.22E-09;0.000955237;-0.052387309;0.105386187;0.045222652;-0.001011294
1;training;0.75;0.058919936;-0.052772252;-0.000332138;-0.00701152;-0.002480783;-0.092330748;0;0.001094875;-0.033119632;0.036547481;0.020170253;-3.25E-06
0;training;0.75;-0.308606165;0.070827963;2.82E-05;-0.32232138;0.004880367;0.01582019;0.001825686;-0.064706815;-0.007164911;-0.109345512;-0.003330654;-0.000520012
0;training;0.5;-0.089077398;-0.030494701;0.00019221;-0.017310099;0.019508051;0;-9.03E-07;0.072402446;-0.004253949;-0.030662473;-0.001441601;0.00031283
1;prediction;0.75;0.158863525;0.040163286;0.000528509;0.044799897;0.014013352;0.07578262;-1.79E-10;0.002273346;0.000869335;-0.11062244;0.024832194;2.43E-06
1;training;0.5;-0.095833878;0.142944968;-0.000239835;0.016122301;0.000753166;0.177497772;0.015383841;-0.008336316;0.001667702;-0.095889265;-0.003629823;-5.94E-06
1;training;0.5;-0.019040186;-0.026658524;0.000222158;-0.306782537;-0.009008911;0;0;-0.293936705;0.015309071;-0.219791664;-0.045230143;6.83E-06
1;training;0.5;0.048764396;-0.100880879;-0.000220245;-0.143816652;0.000154973;-5.51E-07;1.87E-06;0.001675769;-0.008665933;0.018537135;0.002974907;-0.001319508
1;prediction;0.5;0.065343389;-0.210291262;0.000396785;-0.200666698;0.005727611;0;-0.000126848;-0.29272468;-0.052766502;-0.202986098;-0.016817783;-0.000955799
1;training;0.5;0.097625187;0.003449973;-0.00039734;0.207869544;0.020209475;0.001188043;4.21E-08;0.001383286;0.028257313;0.238598159;0.02656035;0.001674903
1;training;0.25;0.056507205;-0.049270693;-3.21E-05;-0.019177037;-0.031363377;0.001432137;-4.18E-08;0.003465395;-0.002969194;-0.124013342;-9.12E-05;-3.80E-06
0;training;0.5;-0.013977148;-0.016049982;9.94E-05;-0.112137791;0.019815211;-2.03E-07;0;-0.001138712;0.019433361;-0.130263201;-0.000253785;-4.09E-07
1;prediction;0.25;0.022124554;-0.154897089;-0.001049535;-0.263773326;-0.075760026;-0.09674418;-1.04E-05;0.003008512;-0.121298859;-0.31919393;-0.000295166;-3.49E-05
1;training;0.5;-0.024954481;0.010294166;0.000741214;-0.04351179;-0.001424694;-2.22E-16;-2.04E-14;0.001983674;-0.013725401;-0.064143205;-3.79E-05;-5.30E-08
1;training;0.75;0.031985801;0.025860041;-3.70E-05;0.016793577;-0.004350805;-0.012170533;0;0.001571151;0.016799398;0.058830769;0.000530702;0.000371676
0;training;0.75;0.051155808;-0.001366542;0.000812359;0.041396868;0.018947859;-0.002112569;-4.27E-08;-0.003747188;-0.073776415;0.020921297;-5.52E-05;-1.56E-07
0;prediction;0.5;-0.235346922;0.08375259;-3.42E-05;-0.338272137;0.001882134;-0.065091085;0.001969989;-0.062939784;0.002871463;-0.094886377;-1.99E-05;-1.99E-07
1;training;0.25;0.137501164;0.007772166;0.00014676;0.001228265;-0.009670706;0.018611686;0.047760559;0.013326092;-0.004925502;0.09286175;-0.001286255;0.01274432
1;training;0.75;-0.025664169;-0.048750312;-0.000706322;-0.035279396;-0.076361572;-5.10E-05;0;0.009610777;-0.057743287;-0.001038305;-0.002002067;-7.43E-08
1;training;0.75;-0.056439256;0.131049697;-0.000237252;-0.009833885;0.017551676;0.043114587;0.001273492;-0.000813611;-0.001085672;0.138330253;0.005024536;0.02242191
1;prediction;0.75;0.032150798;-0.107156112;0.00048023;-0.002405614;0.027610579;0;0.000141503;0.000282451;-0.000639187;-0.032003246;0.003256754;-0.00308953
1;training;0.25;-0.158771907;0.11595421;-0.000718833;-0.048895579;0.099097629;-0.196606153;-0.171729817;0.037675697;-0.133515028;-0.185400714;-0.004824198;4.00E-08
1;training;0.75;0.282214428;0.19713969;0.000148203;0.22117849;0.044209707;0.073235531;3.81E-09;0.023669797;0.016258778;0.246422341;0.095103616;0.003794742
0;training;0.5;0.067238113;-0.039091166;-0.337474471;-0.032930377;-0.177603206;0.001049429;0;-0.335769062;-0.325547247;-0.187136446;0.001562401;-0.000371677
1;prediction;0.5;-0.077029137;-0.10715538;0.000517346;0.045330493;0.00090968;0;-3.44E-05;0.001414421;2.72E-05;-0.179566389;-0.000434825;-0.000767712
1;training;0.5;-0.069135063;-0.097644941;0.000319245;0.002749274;0.031456438;0;-9.13E-07;0.068049293;-0.003561768;-0.040046518;-0.013666946;-0.002739364
1;training;0.75;0.223626592;0.03931545;0.000287133;0.262643639;0.058092347;5.10E-05;0;0.009456865;0.089375071;0.092603715;0.002002078;7.43E-08
1;training;0.5;0.130847039;0.192093473;0.00053307;0.056998288;0.062990006;0.096537388;1.07E-13;-0.001010315;0.004905444;0.137090188;0.154290834;0.002632344
0;prediction;0.5;-0.224149831;-0.029012065;-5.42E-05;-0.201330587;0.000469562;1.74E-06;1.97E-13;-0.009002581;-0.002056265;-0.192670366;-0.013390739;1.03E-13
1;training;0.5;0.058895563;0.106904381;8.85E-05;0.005994276;0.013231084;0.176725759;4.98E-15;0.086321435;-0.006026829;0.073554184;0.01269383;0.001121974
1;training;0.25;-0.042834527;-0.072636899;0.000124878;0.089951377;0.006670542;0.07008444;-9.39E-05;-0.01706235;-0.016094121;-0.071919788;5.77E-05;-0.000549681
1;training;0.25;-0.189024467;0.010093431;-0.000227398;0.052476083;-0.006572729;0.125895401;5.19E-08;-0.001473081;-0.003366979;-0.090489913;0.009238107;-7.37E-06
0;prediction;0.25;-0.012963352;-0.20251809;0.000388104;0.002472285;-0.12052673;-0.024096597;0.17172986;0.000408471;0.010119738;0.000408471;-0.17280881;-0.000592186
1;training;0.75;0.044691059;0.010500565;-0.000430138;0.021639587;-0.035931565;-2.82E-05;-2.35E-11;0.001427295;-0.055320279;0.11767394;0.045186652;-7.48E-09
0;training;0.25;-0.154042676;-0.267350161;8.43E-07;-0.173446807;-0.015933631;-0.109861405;-1.98E-05;-0.003782346;-0.020525264;-0.181991062;-0.028526719;-0.001184994
1;training;0.5;-0.176124217;-0.197010443;-4.48E-05;-0.000394516;-0.054360172;-0.023979495;-0.000147663;0.012472328;-0.083523203;-0.043520993;-0.005956808;2.43E-06
1;prediction;0.25;0.03436554;-0.09170134;-9.45E-05;0.033777831;-0.009541607;0.077481403;-0.006684144;0.015857765;-0.015985761;-0.030600257;0.139810795;-0.014263496
1;training;0.25;-0.001772538;-0.006778029;-5.60E-05;-0.208325207;-0.051962104;-0.002133328;-3.46E-14;0.008833234;0.163869628;-0.029065868;3.82E-08;4.92E-14
1;training;0.25;0.057260087;0.071454945;7.95E-05;-0.004882872;-0.005631927;0.201767674;-4.18E-08;-0.013135579;-0.002030729;-0.079116229;-0.000296431;0.000112183
1;training;0.25;-0.031728211;0.091346166;-5.29E-05;-0.017948394;0.02842299;-0.036004231;0.001273492;-0.000612022;0.01181348;-0.004137297;-0.034493545;0.022421913
0;prediction;0.25;0.203743458;-0.193367664;-3.68E-05;0.024971161;-0.003023254;-0.020416179;-0.019991436;-0.00148661;-0.008212614;-0.049168107;-0.000223305;-0.005280718
1;training;0.75;0.223128492;-0.112811886;-0.000745981;0.002822672;-0.03455838;-0.009604847;0.019215384;0.003266748;-0.050958995;0.069067441;0.003584494;-3.38E-05
0;training;0.5;-0.006452949;0.13419784;-3.21E-05;-0.018856831;0.016917964;0.109863134;1.98E-05;-0.004142286;0.005453365;0.078660308;0.027771357;0.000813317
1;training;0.75;0.021748526;-0.041028806;-0.0002597;-0.024509532;-0.011660953;8.14E-06;-1.90E-14;-0.00040168;-0.030245684;-0.049105616;-0.000197693;0.001029583
1;prediction;0.75;-0.089512664;0.106355797;0.000410183;-0.172401336;0.041858541;5.32E-10;1.78E-05;-0.021854188;0.061938434;0.135240443;0.00032855;7.43E-05
1;training;0.75;-0.012329242;-0.058411323;0.001433231;0.049105605;0.050528488;0.073462502;7.99E-15;-0.056761435;0.014781466;0.209049593;-0.005800867;-1.41E-09
0;training;0.5;-0.190232563;0.209785203;0.000174798;-0.287692525;0.049381115;0.015820181;0.001969989;-0.059654033;0.074613515;-0.04339765;-2.02E-07;4.58E-10
0;training;0.5;0.181488259;0.122922238;0.000268538;-0.022674725;0.021754496;0.03495098;1.98E-05;0.018091639;0.011416242;0.07592175;0.016815074;0.001178924
0;prediction;0.25;-0.232064597;0.019043207;0.239352317;-0.024435688;-0.027827101;-0.027317216;0;-0.004760007;-0.018096954;0.239428959;0.00088059;-1.39E-06
0;training;0.5;-0.076139699;0.124465103;0.000162735;-0.025094;0.007824934;0.09082001;1.96E-05;0.001396394;0.022032994;0.090983499;-0.028030701;0.001134194
0;training;0.75;-0.096593676;0.044826613;-3.40E-05;-0.049270494;0.003326461;2.62E-14;0;-0.003778862;-0.004981583;-0.014434737;-0.000231428;3.11E-10
0;training;0.25;-0.091692358;0.172254142;0.188756898;-0.005501063;-0.014151092;0.157943363;4.75E-07;0.18665121;-0.004778084;0.106477894;0.079353087;0.011281083
0;prediction;0.25;0.091452557;0.232695311;-0.105885013;-0.01222154;0.028969589;-0.000316652;0;0.00127306;0.031706033;0.121320543;-0.003888411;0.014951228
1;training;0.75;-0.056021756;-0.222407922;7.13E-06;0.084688451;-0.022307858;8.67E-09;-2.22E-16;-0.003680896;-0.067339811;-0.059210538;-0.0027964;-0.013094776
0;training;0.5;0.130951483;-0.190738077;-0.336987116;0.005235178;-0.201575038;-0.102067683;-0.113541347;-0.333120382;-0.323833978;-0.247190081;0.002182657;-0.000827265
1;training;0.75;0.180622551;-0.150785103;3.00E-05;-0.12100026;-0.009696435;-0.035094602;-0.008352051;0.054377694;0.020793456;0.12475838;-7.44E-06;1.56E-07
1;prediction;0.5;0.062394059;-0.180560895;0.000291223;0.093971253;-0.007674493;9.83E-09;-3.44E-05;0.001059998;-0.018902632;-0.287121646;-0.000235044;-0.001779005
1;training;0.5;-0.133863572;0.033853696;0.000252655;0.000541005;0.02802494;0.00268065;-8.34E-06;-0.040025916;0.004260304;-0.028527895;-0.049895785;-0.028476725
1;training;0.75;0.041130334;-0.169908101;-0.000341962;-0.015147533;-0.059445483;-0.035093292;-0.008352047;0.048214766;0.014612589;0.000383864;-4.06E-06;9.08E-05
0;training;0.25;-0.017609901;0.155054379;8.23E-05;0.058919441;0.017028375;0.020194551;0.01999144;0.008558236;0.029547959;0.147933555;0.000332108;0.005320037
1;prediction;0.25;-0.082679451;-0.007865826;6.61E-05;-0.045974931;-0.011500396;-2.58E-07;2.41E-10;0.073701108;0.037696173;0.247160297;3.67E-10;1.66E-05
0;training;0.5;-0.056345446;0.035785246;-1.70E-05;-0.131705207;0.015348989;0.000235038;0;-0.014974993;-0.019403918;-0.209643652;-0.013217874;1.04E-11
1;training;0.25;-0.02057645;0.0413824;-0.000160216;0.07410385;-0.023837201;-3.99E-06;0;-0.000224682;-0.010254012;0.12501291;0.000253775;4.05E-07
1;training;0.75;0.024048669;0.074111705;7.10E-05;0.019540795;-0.011880722;0.030143144;-0.001273488;6.89E-05;-0.001017368;0.03271729;0.090079939;-0.018627171
1;prediction;0.25;0.212600591;0.087873272;0.000208088;-0.003518209;-0.002969073;-1.35E-06;-4.09E-08;-0.000751034;0.005956147;-0.15045361;-0.027435771;0.000357377
1;training;0.25;-0.022588976;-0.129336373;0.105875041;-0.00724518;-0.015269405;-0.000179807;0.000144303;0.000143539;-0.008010832;0.015957279;0.003008976;-0.014431215
1;training;0.25;0.111321551;-0.192329555;7.28E-06;0.029835554;-0.015573584;3.22E-15;-1.00E-08;4.76E-05;-0.045253302;0.017538769;-0.011697307;-0.003100694
0;training;0.75;0.188892374;0.087535819;5.76E-05;-0.088987329;0.038024488;0.039788372;0;-0.022165491;-0.032079124;-0.044220537;-0.001892837;-2.41E-06
1;prediction;0.75;-0.2922628;-0.141528243;-0.000529148;-0.004517938;-0.0198421;0.052637886;4.84E-08;-0.001745373;-0.039316376;-0.163152022;-0.085768885;-0.003794742
0;training;0.75;-0.022470457;-0.005701458;0.000979077;-0.060523601;0.055254847;4.19E-06;-4.06E-11;-0.002465381;-0.019826191;-0.228225388;-0.00185992;-9.95E-07
1;training;0.75;-0.270831189;-0.148939096;-0.000274929;-0.007335078;-0.005839438;-0.096412905;3.07E-09;-0.001372785;-0.014501648;-0.13037763;-0.14608639;-0.002632085
0;training;0.25;-0.144291625;0.081247382;3.79E-05;0.107922837;-0.013401627;0.009342308;0;0.010944213;0.019165609;0.270762591;0.000723625;1.76E-08
1;prediction;0.5;0.121015277;0.093544312;0.000506619;-0.093772628;0.052480798;1.32E-14;0;0.000522918;0.000664686;0.205473316;8.46E-07;9.60E-08
1;training;0.5;0.101402599;0.060689622;0.00023079;0.024511645;0.043343326;2.82E-05;2.35E-11;0.003672844;0.077106302;-0.035784561;4.33E-05;7.29E-09
1;training;0.5;-0.008315487;-0.184661524;-0.000490646;-0.044179499;-0.068237394;-0.00267934;-2.51E-07;0.033657109;-0.016868805;-0.056378235;-0.092549253;9.08E-05
1;training;0.5;-0.032987804;-0.0523083;6.09E-05;-0.024674876;0.010646405;-0.172283347;1.24E-07;-0.00059495;0.025445176;0.138877493;-0.008972464;-0.001112243
1;prediction;0.25;-0.052897853;-0.211388802;0.000309862;0.050280228;-0.023754755;0.000151192;-0.001792279;-0.133665868;-0.042750646;-0.101131893;1.50E-05;-1.82E-06
0;training;0.5;0.201270622;0.104326901;0.00025379;0.048618347;0.016041482;0.042642977;-3.37E-07;0.001645951;0.001122159;0.062043295;-1.91E-06;6.26E-07
1;training;0.75;-0.208328295;-0.003343017;0.000139329;-0.006766737;-0.034803337;0.022132172;0;0.009022399;0.012123502;-0.03654254;-0.001997628;-7.33E-08
0;training;0.5;-0.077897628;0.003681398;0.000860373;-0.045231402;0.027636393;2.16E-07;3.28E-10;0.000593223;-0.001825284;0.031064553;-0.000881401;-3.69E-05
0;prediction;0.25;-0.035197012;-0.013696313;-0.00032172;-0.028996155;0.005329625;2.16E-07;3.28E-10;-0.000347681;-0.019111221;0.092698;9.32E-05;-0.000152199
1;training;0.25;-0.019792808;-0.046795936;8.33E-05;0.080630596;0.008699982;0.001820876;2.00E-15;-0.004095305;0.014315264;-0.047853192;2.22E-08;-1.05E-08
1;training;0.25;0.038299958;0.119575184;-0.000187159;0.003219647;-0.013538229;-0.043288483;8.59E-06;0.000468424;0.01537186;0.136134421;0.142448676;0.028475983
1;training;0.5;-0.104754333;0.002731695;0.000491693;0.031837655;0.028605167;7.34E-05;0;-0.001762197;0.030683625;-0.066331072;0.000135361;2.88E-11
